html,position,location,company,jobreq,cosine_similarity_to_resume
data/html_job_postings/632ac322a23b9e0b_fccid.html,data sciences & ai graduate programme,"Waltham, MA 02451",US,"Applying the latest techniques in machine learning and artificial intelligence to preclinical data from drug projects to help detect and understand safety risks and guide the development of new medicines. Exciting work which could also help us refine, reduce and replace animal experiments. Combining innovative de novo molecule design methodologies utilizing state-of-the-art artificial intelligent technologies with chemistry automation to design novel molecules of therapeutic interest. Working with our Quantitative Clinical Pharmacology and Data Science and AI Teams optimizing clinical development programs using Bayesian statistic and machine learning modelling. Developing Bayesian machine learning models for predicting the mechanism and probability of drug toxicity in liver, heart, and other organs. Incorporating existing knowledge of causal relationships and toxicity mechanisms into the prediction problem, and applying Bayesian models to account for uncertainty to improve predictions. Contributing to challenging projects using advanced Machine Learning models to improve drug discovery by generating testable hypotheses about targets, predicting compound properties, automating complex decision-making processes, and turning data into knowledge. Applying Artificial Intelligence to integrated electronic health records and genomic data to optimize clinical trial design, generate comparative effectiveness evidence, and help improve patient outcomes. Working with our Data & Analytics Team to identify, assess and recommend the most innovative external partners, and high impact AI technologies. Writing algorithms to support next generation natural language processing, and optimising code to enable powerful predictive models to be used across AstraZeneca. Highly numerate with a strong Maths, Physics, Statistics or Computer Science focussed Bachelors or Masters level qualification gained in 2019 or due in 2020. A postgraduate qualification in Data Science, Machine Learning, Artificial Intelligence, Computational Biology, Computational Chemistry, Bioinformatics or Cheminformatics would be advantageous, but is not essential. Innovative thinking, with enthusiasm, energy and drive. Open-minded, and ready to embrace and adopt new ideas and different perspectives. Strong critical thinking, planning, organisational and time management skills. Ability to work as part of a collaborative team that focuses unequivocally on patient needs.",0.058127887881358115
data/html_job_postings/f0d9ab737db4e7ce_fccid.html,data science health innovation fellow job,"Berkeley, CA",BIDS,"Demonstrated ability to propose, initiate, and carry out ambitious data-intensive research projects. Entrepreneurial abilities: demonstrated skills in finding unmet needs, translating those into tractable solutions that can be implemented, and working with few specifically assigned resources. Self-motivated and works well both independently and as part of a team. Strong collaboration skills with highly technical researchers and ability to engage across a variety of methodological fields (e.g., computer science, mathematics, and statistics), computational platforms, and ideally, research domains (e.g., health sciences, life sciences, social sciences, and medicine). Excellent and demonstrated ability to regularly, effectively communicate with management teams. Ability to communicate data insights that translate into significant impact in a clear and effective manner to technical and non-technical personnel at various levels in the organization and to external research and education audiences. In depth skills and experience with independently resolving complex computing / data / CI problems using introductory and / or intermediate principles. Ability to curate/clean/organize large and messy datasets; to write code to query and transform both unstructured and structured data. Strong programming skills in scripting languages such as Python, Java/Scala, and SQL and comfort with advanced analytics tools such as R, Spark, and/or Tableau, in addition to in programming languages (e.g. C/C++). Strong working knowledge of Hadoop, extraction/transformation/loading (ETL). Record of prototyping, developing and scaling software. Fluent in using scientific computing environments, e.g. HPC cluster (CPUs and GPUs) or cloud (AWS, Azure, Google, Salesforce, IBM, or VMWare). Highly advanced skills, and extensive experience associated multiple of the following: data modeling; data mining; mathematical modeling; artificial intelligence; machine learning; deep learning models (e.g., 2/3d CNN, LSTM/GRU), architecture (e.g., Resnet, U-net), and frameworks (e.g.,Tensorflow, pytorch, keras); natural language processing; knowledge graphs; reinforcement learning; data representation, and optimization. BS with 7+ years or MS with 6+ years or PhD with 3+ years of applicable experience is expected. Degree(s) should be in a technical discipline such as Computer Science, Engineering, Statistics, Physic, Math or other related fields. Experience working in health and biomedical sectors preferred, but not required. This is a two-year contract position. Contract positions may be extended based on operational demand. Contract positions are eligible to participate in the health and welfare programs offered by UC Berkeley. The salary range designated for this position: $117,800 - $130,000; however, starting salary will be commensurate with experience.",0.05798776489514035
data/html_job_postings/ea487254a487beb5_fccid.html,senior natural language processing (nlp) engineer,"Boston, MA",,"Join a small team creating a proprietary NLU stack from the ground up! Be granted freedom, authority, and responsibility to make our customers successful Work with a wide range of systems, processes and technologies and own problems from end-to-end Uphold our Drift Leadership Principles and be the teammate you want to work with Collaborate across the organization with other teams within engineering, sales, operations, and customer success Have experience building statistical models to understand language at the level of words, sentences, conversations, and/or industries Are exceptional in a few areas (ex:Scikit-Learn, spaCy, PyTorch); We like pointy people Are excited about collaborating with conversation Designers, Front End Developers, and Data Engineers Can stitch together many different services and processes, even if you have not worked with them before Uphold quality standards in engineering, security, and design (BONUS) Have experience with pre trained language models like ELMo, BERT, GPT-2 Building an active learning framework for labeling of chat data at scale Researching methods for learning an ontology of domain specific terminology to power NER Designing diagnostic systems to continuously monitor the performance of classifiers Developing applications that crawl millions of lines of chat text to discover patterns and suggest new content for bots Chris Ward, NLP Data Scientist, joined July 2016. Chris develops our NLU stack, including our intent classifier. Jeff Orkin, Head of Data Science, joined May 2015. Jeff designed our unique event-based dialog manager, and works closely with our ML engineers and Data Scientists. Sarah Laeuchli, Product Manager, joined August 2017. Sarah & the team own our AI bot platform and built the data-driven authoring process we use today.",0.057365304504342185
data/html_job_postings/1858c5c64909e2b0_fccid.html,senior natural language processing (nlp) engineer,"Boston, MA",,"Join a small team creating a proprietary NLU stack from the ground up! Be granted freedom, authority, and responsibility to make our customers successful Work with a wide range of systems, processes and technologies and own problems from end-to-end Uphold our Drift Leadership Principles and be the teammate you want to work with Collaborate across the organization with other teams within engineering, sales, operations, and customer success Have experience building statistical models to understand language at the level of words, sentences, conversations, and/or industries Are exceptional in a few areas (ex: Scikit-Learn, spaCy, PyTorch); We like pointy people Are excited about collaborating with conversation Designers, Front End Developers, and Data Engineers Can stitch together many different services and processes, even if you have not worked with them before Uphold quality standards in engineering, security, and design (BONUS) Have experience with pre trained language models like ELMo, BERT, GPT-2 Building an active learning framework for labeling of chat data at scale Researching methods for learning an ontology of domain specific terminology to power NER Designing diagnostic systems to continuously monitor the performance of classifiers Developing applications that crawl millions of lines of chat text to discover patterns and suggest new content for bots Chris Ward, NLP Data Scientist, joined July 2016. Chris develops our NLU stack, including our intent classifier. Jeff Orkin, Head of Data Science, joined May 2015. Jeff designed our unique event-based dialog manager, and works closely with our ML engineers and Data Scientists. Sarah Laeuchli, Product Manager, joined August 2017. Sarah & the team own our AI bot platform and built the data-driven authoring process we use today.",0.057365304504342185
data/html_job_postings/5c32825474e5de73_fccid.html,senior data scientist,"Oakland, CA",Authorship,"Work closely with domain experts, project engineers and product owners and own the setting of Authorship data exploration directions. Find, extract, and clean the necessary data from Turnitin’s vast data stores to answer those questions by writing efficient and robust SQL queries. Develop innovative and rigorous statistical aggregation and modeling techniques to make predictions and bring forward insights from the data. Create production ready data and modeling pipelines in the Turnitin AWS stack that will power key data features surfaced by the Authorship product. Regularly communicate project direction, status, needs and key findings to stakeholders across the company, from teammates and colleagues to senior and executive leadership. Stay up to date with the latest advances in applied data science by reading papers, industry blogs, and attending conferences. Function as a Data Science thought leader within Turnitin, helping to champion good data practices and expand the vision of data science across the company. Mentor more junior data scientists as the team grows. Experience with the above responsibilities. Experience in extracting insights and predictions from large, raw data stores. Fluency in SQL, Python + Jupyter notebooks or R + RStudio, unix systems, git, github. Strong applied knowledge of Statistics and predictive algorithms and fluency with general machine learning domains including classification, regression and unsupervised clustering. Essential software engineering fundamentals (we use Python, Unix-based systems, git, and github for collaboration and review). Strong data science and data exploration skills in local and cloud based workflows. Master’s in Computer Science, Statistics, Applied Mathematics, or related field; or 3+ years of relevant industry experience. Interest in Education Technology and Academic Integrity. Fluency in more advanced Machine Learning techniques such as deep learning, and recommender systems. Prior experience in natural language processing or computational linguistics.",0.056715195728913426
data/html_job_postings/83cdc54124839f23_fccid.html,"data analytics instructor, ut austin","Austin, TX",,"Lead lectures and educational coding activities Answer questions from the stage Walk around the classroom during coding activities and in-class projects to assist the students, as needed Ensure Panopto is turned on and actively recording the class lecture to help us continuously improve Upload all class content to Students Git Repository Create Homework Assignments in Bootcampspot Ensure that homework is graded on-time; and occasionally assist with grading Python Pandas Matplotlib Beautiful Soup HTML5 CSS3 D3 Leaflet SQL, noSQL Tableau Machine Learning, Hadoop Bachelor's Degree Minimum of 5 years of work experience A positive attitude Ability to deliver our lesson plans that are taught in classrooms across the country to the student body Share your own professional experiences and industry insight with the students Support our students individually as they go through an emotional roller coaster Be able to infuse empathy, support, encouragement, and fun into the student experience 24-week program Mon/Wed/Sat OR Tue/Thu/Sat Schedule Weekday Classes: 5:45pm - 10pm (includes office hours and break) Saturday Classes: 9:30am - 2:30pm (includes office hours and lunch break)",0.05567408248901954
data/html_job_postings/06f4f89b2121d668_fccid.html,data analytics instructor,"Los Angeles, CA",University of Southern California,"Lead lectures and educational coding activities Answer questions from the stage Walk around the classroom during coding activities and in-class projects to assist the students, as needed Ensure Panopto is turned on and actively recording the class lecture to help us continuously improve Upload all class content to Students Git Repository Create Homework Assignments in Bootcampspot Ensure that homework is graded on-time; and occasionally assist with grading Python Pandas Matplotlib Beautiful Soup JavaScript HTML5 CSS3 D3 Leaflet SQL, noSQL Tableau Machine Learning, Hadoop Bachelor's Degree Minimum of 5 years of work experience A positive attitude Ability to deliver our lesson plans that are taught in classrooms across the country to the student body Share your own professional experiences and industry insight with the students Support our students individually as they go through an emotional roller coaster Be able to infuse empathy, support, encouragement, and fun into the student experience 24-week program Mon/Wed/Sat OR Tue/Thu/Sat Schedule Weekday Classes: 5:45pm - 10pm (includes office hours and break) Saturday Classes: 9:30am - 2:30pm (includes office hours and lunch break) zr",0.0552343330429514
data/html_job_postings/87b855d0c9efd0fc_fccid.html,"data analytics instructor- washington university, st. louis","St. Louis, MO",,"Lead lectures and educational coding activities Answer questions from the stage Walk around the classroom during coding activities and in-class projects to assist the students, as needed Ensure Panopto is turned on and actively recording the class lecture to help us continuously improve Upload all class content to Students Git Repository Create Homework Assignments in Bootcampspot Ensure that homework is graded on-time; and occasionally assist with grading Python Pandas Matplotlib Beautiful Soup JavaScript HTML5 CSS3 D3 Leaflet SQL, noSQL Tableau Machine Learning, Hadoop Bachelor's Degree Minimum of 5 years of work experience A positive attitude Ability to deliver our lesson plans that are taught in classrooms across the country to the student body Share your own professional experiences and industry insight with the students Support our students individually as they go through an emotional roller coaster Be able to infuse empathy, support, encouragement, and fun into the student experience 24-week program Mon/Wed/Sat OR Tue/Thu/Sat Schedule Weekday Classes: 5:45pm - 10pm (includes office hours and break) Saturday Classes: 9:30am - 2:30pm (includes office hours and lunch break)",0.0552343330429514
data/html_job_postings/ef6ddd72d28902eb_fccid.html,data scientist,"Palo Alto, CA",,"Advance the Machine Learning capabilities of the product. Analyze, select and implement Machine Learning/AI algorithms that improve the relevance of related incidents, the accuracy of resolutions and routing of incidents. Experiment with multiple algorithms simultaneously to identify the optimal algorithm. Enhance the experimentation platform by incorporating implicit and explicit feedback from users. Understand the data by interacting with the Subject Matter Experts. You have a Master’s /Ph.D. in Computer Science, Machine Learning or equivalent field. You have experience in building products from scratch using machine learning. You have proven experience in developing algorithms using Python or C++ or Scala in one or more of the following fields: machine learning, data analytics, information retrieval. You have experience applying statistics, probability, and machine learning to real business problems. You have experience in Natural Language Processing such as topic extraction, building knowledge graph (ontology). You have experience in building machine learning models for time series data. You have experience with Deep Learning frameworks (TensorFlow), applications, or services. You have excellent knowledge in an optimal computational environment required for data processing, mining and machine learning Your knowledge in one or more of the following data center supportability technologies will be a big plus – networking, storage, supportability (e.g. incident management, systems diagnostics). You are smart, get things done, have great energy and thrive in a fast-paced early-stage startup environment. You have a passion for creating customer value by applying cutting edge innovations in data science & technology.",0.05507399079075521
data/html_job_postings/38527c8a5b5570a1_fccid.html,"manager, natural language processing data scientist","Irvine, CA 92618",,"Lead workshops and innovation sessions with clients, multi-disciplinary, and cross-functional teams to identify business opportunities and artificial intelligence solutions; utilize processes and best practices to plan, lead and execute delivery of artificial intelligence engagements across different areas (risk management, financial services, mergers and acquisitions, and public policy) Lead in a fast-paced and dynamic environment utilizing virtual and face-to-face interactions; manage complex work streams, expectations, budgets, deliverables, risks, and multiple responsibilities using structured approaches for operational excellence; Communicate results to executive level audiences Work with clients to discover data sources, and create data requests; Lead the ETL process to ingest structured data and annotation processes to enrich unstructured data leveraging a variety of data sources (social media, news, internal/external documents, images, video, voice, emails, financial data, and operational data) Utilize a variety of tools and approaches to solve complex business objectives, from Statistical Natural Language Processing, Information Retrieval/Extraction, Machine Learning/ Deep Learning, Image Processing, Rules Engines, Knowledge Graphs, and Semantic Search Plan and manage engagement objectives and key deliverables using analytics processes to mitigate risks in data, modeling, validation and delivery Refactor, deploy, and validate models; work with clients iteratively to validate performance metrics, and sample output to drive towards a business-first solution utilizing APIs, platforms, containers, multi-threading, and distributed processing to achieve throughput goals Minimum of five years of experience leading teams of at least five data scientists, engineers, and other data & analytics professionals, including business development, requirements gathering, people development, and quality management using analytics and software development processes for natural language processing, machine learning on unstructured data, and/or information retrieval; Multidisciplinary backgrounds Masters degree from an accredited college/university in Computer Science, Engineering, or related fields; PhD from an accredited college/university is preferred Ability to work with the business to understand business goals and create an artificial intelligence solution and an accompanying business case that meets the business objectives and business constraints. Expertise in delivering analytics projects using leading processes including expert knowledge of data discovery, cleaning, model selection, validation and deployment Understanding of data preparation, machine learning, deep learning, natural language processing; ability to discuss mathematical formulations, alternatives, and impact on modeling approach; Knowledge of development practices (testing, code design, complexity, and code optimization) Fluency in Python; Proficiency in AI related frameworks (NLTK, Spacy, Scikit-Learn, Tensorflow); and experience with platforms such as Google Cloud, Azure, and AWS; Ability to pick up new languages and technologies quickly; Ability to work efficiently under Unix/Linux environment with experience with source code management systems like GIT; Ability to work with a variety of databases (SQL, ElasticSearch, Solr, Neo4j) Ability to travel up to eighty percent of the time; Applicants must be currently authorized to work in the United States without the need for visa sponsorship now or in the future",0.05448618935132209
data/html_job_postings/a146948338c8d67e_fccid.html,jr. data scientist,"Jersey City, NJ",Technology Associate Program,"Technical training to enhance your skills within your chosen discipline Business acumen and professional development training specific to IT and an understanding of our broader industry IT Mentorship Program Networking opportunities with IT and Business leaders and TAP associate peers. Hackathons You are highly collaborative, creative, and intellectually curious individual who is passionate about engineering and supporting cutting-edge computing capabilities. You have a strong curiosity and internal drive to resolve operational challenges and engineer solutions to decrease issues in the future. You are adaptable and able to overcome technical challenges You are a self-starter and motivated to learn and succeed. Collaborate with business partners and peers in the organization to understand and scope the problem, gather business requirements and plan projects tasks and timelines. Execute all aspects of analytics initiatives including exploratory data analysis, model development, model evaluation and benefit estimation. Research, recommend, and implement machine learning techniques and algorithms, such as GLM, k-NN, Naive Bayes, SVM, Random Forest, Gradient Boosting, etc Understanding of natural language processing, such as topic modelling, entity extraction, and deep learning algorithms, such as CNN, RNN, etc. Experience in deep learning framework such as TensorFlow, PyTorch, CNTK, etc. Experience using statistical programming with at least one language such as Python, R, Scala Proficiency with machine learning libraries for Python (scikit-learn, Pandas, SciPy, NumPy, etc) Experience developing data visualizations using a tool such as Matplotlib, Shiny, Bokeh, etc. Experience in command line and scripting languages Ability to effectively present and explain complex concepts to a non-technical audience Experience with Python C++, Java or Scala experience Use of libraries, data manipulation, and production quality code Energetic, able to build and sustain long-term relationships across a multitude of stakeholders in a fast paced, multi-national work environment. Possess strong verbal and written communication skills and ability to present, persuade and influence peers. Bachelor's degree required Experience working in parallel, distributed systems with technologies such as Spark / PySpark, Hadoop, Databricks, etc.",0.05443037803394174
data/html_job_postings/_p.html,"director, data scientist, natural language processing","Irvine, CA 92618",,"Lead workshops, innovation sessions with clients, multi-disciplinary, and cross-functional teams to identify business opportunities and artificial intelligence solutions utilizing processes and best practices to plan, lead, and execute delivery of artificial intelligence engagements across different areas (risk management, financial services, mergers and acquisitions, and public policy) Lead in a fast-paced and dynamic environment utilizing virtual and face-to-face interactions; Manage complex workstreams, expectations, budgets, deliverables, and multiple responsibilities using structured approaches for operational excellence and communicating results to executive level audiences Work with clients to discover data sources, and create data requests; Lead the ETL process to ingest structured data and annotation processes to enrich unstructured data; Leverage a variety of data sources (social media, news, internal/external documents, images, video, voice, emails, financial data and operational data) Leverage a variety of tools and approaches to solve complex business objectives, from Statistical Natural Language Processing, Information Retrieval/Extraction, Machine Learning/ Deep Learning, Image Processing, Rules Engines, Knowledge Graphs and Semantic Search Plan and manage engagement objectives and key deliverables using analytics processes to mitigate risks in data, modeling, validation and delivery while working with team members to capture assumptions, risks, and develop approaches to mitigate issues Refactor, deploy, and validate models; work with clients iteratively to validate performance metrics, and sample output to drive towards a business-first solution utilizing APIs, platforms, containers, multi-threading and distributed processing to achieve throughput goals Minimum of ten years of experience leading teams of at least ten data scientists, engineers, and other data & analytics professionals, including business development, requirements gathering, people development, and quality management using analytics and software development processes for natural language processing, machine learning on unstructured data, and/or information retrieval; Multidisciplinary backgrounds Masters degree from an accredited college/university in Computer Science, Engineering, or related fields; PhD from an accredited college/university is preferred Ability to work with the business to understand business goals to create an artificial intelligence solution and an accompanying business case that meets the business objectives and business constraints; With expertise in delivering projects using leading processes including strong knowledge of data discovery, cleaning, model selection, validation and deployment Understanding of data preparation, machine learning, deep learning, natural language processing, and development practices (testing, code design, complexity, and code optimization); Ability to discuss mathematical formulations, alternatives, and impact on modeling approach Fluency in Python; Proficiency in AI related frameworks (NLTK, Spacy, Scikit-Learn, Tensorflow); and experience with platforms (Google Cloud, Azure, and AWS); Ability to pick up new languages and technologies quickly; Work efficiently under Unix/Linux environment with experience with source code management systems like GIT; Work with a variety of databases (SQL, ElasticSearch, Solr, Neo4j) Ability to travel up to eighty percent of the time; Applicants must be currently authorized to work in the United States without the need for visa sponsorship now or in the future",0.05441665980293135
data/html_job_postings/81787fb0dcaa3bec_fccid.html,"associate, data science and client analytics","Princeton, NJ 08540",," About this role  BlackRock Financial Management, Inc. seeks Associate, Data Science and Client Analytics in Princeton, NJ to work with US Wealth Advisory and Digital Wealth groups to leverage consumer data collected through the CRM, third party sources, vendors and the website. Req’s: Master’s degree or equivalent in Business Administration, Finance, or a related field and 3 years of experience in job offered or related occupation: utilizing SQL Server and MySQL, and statistical programming languages including R, SAS, SPSS; utilizing web analytics tools including Adobe Omniture and Google Analytics to recommend ROI optimizing strategies from attribution modeling to A/B or multivariate experimentation; analyzing visualizations using Tableau and TIBCO Spotfire; utilizing tree-based models, regression analysis, and hypothesis testing; utilizing web analytics and website optimization to enhance web user experience, increase product visibility, and aid in customer acquisition and retention. In the alternative, employer will accept a Bachelor’s degree or equivalent in one of the above fields and 5 years of experience in the above skills. Please apply directly by clicking on “Apply Online.”  About BlackRock  BlackRock’s purpose is to help more and more people experience financial well-being. As a fiduciary to investors and a leading provider of financial technology, our clients turn to us for the solutions they need when planning for their most important goals. As of June 30, 2019, the firm managed approximately $6.84 trillion in assets on behalf of investors worldwide. For additional information on BlackRock, please visit www.blackrock.com/corporate | Twitter: @blackrock | Blog: www.blackrockblog.com | LinkedIn: www.linkedin.com/company/blackrock.  BlackRock is proud to be an Equal Opportunity and Affirmative Action Employer. We evaluate qualified applicants without regard to race, color, national origin, religion, sex, sexual orientation, gender identity, disability, protected veteran status, and other statuses protected by law.  BlackRock will consider for employment qualified applicants with arrest or conviction records in a manner consistent with the requirements of the law, including any applicable fair chance law.",0.05406560893433399
data/html_job_postings/c3cb2bcc1f4bb135_fccid.html,senior data scientist,"Chanhassen, MN 55317",,"Performs deep analysis on large datasets and provides recommendations based on findings Visualizes data into a consumable format that helps drive business results Determines common algorithms for predicative analytics that can be applied to multiple business pyramids Utilizes Artificial Intelligence and Machine Learning tools to enhance predictive analytics capabilities Models data sources, such as IoT, for easy consumption by data tools/analysts Performs data cleansing of disparate systems Trains data models for consumption and accuracy Exposes mined data to data analyst community via repeatable service layer Matures Data Science capabilities at Life Time Mentors Data Analyst community in usage of modern data science tools Drives common practice/process for data analysis and data discovery Provides Lifetime greater visibility to the data science community Expedites data visualization delivery by expanding current capabilities or introducing new tool sets Matures the Life Time Data Lake environment to make data highly available for analysts and business partners Bachelor’s Degree in related field and/or equivalent combination of education and experience 3 or more years of experience with R, Python, etc 5 or more years of experience of Data Architecture/Modeling 3 or more years of experience with Data mining 5 or more years of experience in data visualization tools Advanced knowledge/capabilities in mathematical analysis methods, predictive modeling, statistical analyses, machine learning, Experience working with IoT data preferred Strong capability to provide recommendations through storytelling and visualizations Experience in core analytic methods such as predictive modeling, customer segmentation/clustering Fluency in scripting languages such as Python, R, etc Comprehensive knowledge on retail industry, products, systems, and business strategies Strong interpersonal skills to interact with business partners, senior level personnel, subordinates, and team member Good leadership skills to guide and mentor the work of less experienced personnel Ability to work independently and as part of a global team Ability to influence senior executive stakeholders to take action / facilitate buy-in of recommendations Ability to work with business partners to assess needs and understand requirements Act as a trusted advisor to peers and Senior Management Master's Degree in Data Science",0.053209173252476274
data/html_job_postings/5ce16ea2c3688eb1_fccid.html,machine learning engineer,"San Francisco, CA",,"Explore and visualize data to understand its quality; identifying differences that could affect performance when deploying the model in production Build powerful machine learning models, including feature engineering, model selection, and parameter tuning; create solutions that balance the need for accuracy with the need for security and privacy of customer data Deploy those models and monitor performance via user behavior over time Apply system-level strategic thinking; analyze how our machine learning models can adapt to insights from new data sources and identify creative ways to expand those datasets Scale machine learning infrastructure, such as model management for an online model training pipeline Coordinate and align with the software engineering, product, and design teams on data flow, user requirements, and UI/UX decisions Experience with handling and formatting large quantities of raw, unstructured, and noisy text data using libraries such as NumPy, pandas, nltk, and spaCy Proficiency in developing and building models in Python with libraries such as Scikit-learn, Keras, and XGBoost. Experience deploying models in production at scale (e.g., via Flask/WSGI server) Familiarity with engineering best practices such as unit testing, continuous integration, and version control The ability to build and deploy quick demos and prototypes via web or native apps. Excellent communication skills. PhD or Masters degree in a related field of study (e.g., Computer Science, Linguistics, Statistics, Mathematics), or equivalent professional experience Experience with natural language processing (NLP) and natural language generation (NLG) tasks, such as text classification, named entity recognition (NER), and document summarization. Proficiency in a deep learning framework such as TensorFlow, PyTorch, or Caffe, especially with the use of word embeddings or language models (e.g., ULMFiT, BERT) Traction — double-digits in enterprise clients, including some of the largest law firms in the world Value — Our clients are currently experiencing an 11% revenue lift Recognition — Ping was awarded the Legal Tech Startup of the Year in 2017 by the American Bar Association and recently named in The National Law Journal's list of Top Emerging Legal Technologies. Team — The team (~20 and doubling) is almost exclusively product-focused, comprised mainly of AI and full-stack engineers",0.05313657335601586
data/html_job_postings/b4ba218155c2be3e_fccid.html,data scientist,"Santa Clara, CA",(B3),"Programming skills:- R/Python (with working experience in most of common libraries like Scikit , numpy, pandas, mathplotlib, keras, tensorflow, nltk, genism, spacy etc)  Good knowledge in statistics and deep understanding on ML algorithms and their usage  Working experience in end to end data science project life cycles from use case framing, data collection, data exploration, model building, deployment  Working experience in most of the common Machine Learning techniques related to Time series, Regression, Classification, Clustering, NLP, working with IoT data  Working Knowledge in Deep learning with different NN architectures like CNN, RNN, LSTM, GANs Auto encoders etc.  Knowledge of visualization tools like Tableau, AngularJ, R-Shiny with libraries to effectively communicate the results/inferences derived out of data science models  Good to have working exposure in common cloud environments and understanding of robust on premise data science infrastructure.  Nice to have understanding of big data related technologies and DevOps(Dockers, Singularity) Good communication and presentation skill  Proven ability be creative and analytical in trouble shooting issues  Ability to work in a fast-paced and high-pressure environment to manage competing priorities Bachelor's Degree in computer sciences or related field  6+ total years of Experience 2+ years of relevant Experience",0.053066186787982306
data/html_job_postings/7ebdbbca83161bb3_fccid.html,senior data analyst,"Santa Cruz, CA 95060",,"Be a leader who provides guidance and opportunity for juniors as you build world-class analytic tools Find the answers we need quickly; care deeply about quality. Identify information gaps Bring people and processes together to fill them.Scale our data model and enable self-serve analytics Be a good communicator Share your findings, at times in large and high stakes situations Translate business logic into data models and enrich our Data Dictionary Give our data and practices a life outside of yourself Move fast and take ownership Basic knowledge of hypothesis testing, measures of centrality (mean, median), measure of dispersion (standard deviation, interquartile range), statistical distributions (normal, binomial, etc.) Experience with Saas, Stata is a plus Prior experience leading large technical projects 5+ years experience in a technical role as an analyst Experience with Python (specifically Matplotlib, Pandas) or R is a plus Experience in implementing business analytics in sales/marketing, product analytics) Experience in implementing statistical models is a plus Daily experience with an analytical or relational database A well-informed opinion about the properties of a good business intelligence tool",0.05299922662894666
data/html_job_postings/e3760feb054e7de4_fccid.html,data scientist,"San Jose, CA 95112",,"Actively contribute in the major AI work streams including Machine Learning, Deep Learning and Statistical modeling (mainly time series modeling and forecasting), and the initiatives on AI including image recognition, NLP, etc. Identify, evaluate, propose and drive the opportunities on new use cases as well as useful insights for solving key business issues and delivering significant business value. Work closely with product leadership and other data scientists to provide strategic support during product-market fit analysis, competitor analysis, market gap analysis, MVPs and pivot analysis, A/B tests, product performance indicators, post-release adoption, and usage metrics. Drive the building and continuously enhancing the data science framework for maximizing the efficiency of model building, for optimized performances, as well as the fully covered automation. Master Degree or higher in Statistics, Engineering - with courses completed on the Machine Learning, Statistics, Predictive algorithms and/or related areas 2+ years of solid work experience in big data analytics (Statistical Modeling, Machine Learning and Predictive Analysis). 1+ years of hands-on data science experience working ideally in a Retail and/or CPG Supply chain industry. 2+ years of working in a software development, data science & analytics organization; familiarity in software engineering processes for delivering large scale and quality applications. Strong experience in statistics & analytical modeling, time-series data analysis, forecasting modeling, machine learning algorithms, and deep learning approaches and frameworks. Good experience with R and/or Python programming, can use R/Python to create analysis programs using linear regression, pattern recognition, and machine learning methods. Has decent SQL knowledge and skills, can write SQL queries for retrieving the data from the data repositories/databases. Has data visualization and representation skills. Nice to have knowledge on the big data techniques including the Hadoop/Hive eco-system, distributed data processing, message queues, high performance databases (columnar, sharding, etc.), and massive parallel processing and micro-batch processing engines such as Apache Spark. Have very good communication skills and cross-team collaboration skills for business needs to be converted and prioritized to the right data analysis projects. Good to have experience in Agile development practices.",0.05282940261774016
data/html_job_postings/1fe8542aea7dab83_fccid.html,data scientist,"Oakland, CA",,"Design algorithms to infer key transportation patterns from various data sources. Research and implement suitable strategies (e.g. regression models, neural networks, etc.) for solving data science problems. Find and build real-world data sets for training various models and doing quality checks. Productize data science algorithms as part of our AI-TCS platform. BS / MS in Mathematics, Computer Science or an Engineering discipline from a top university. 3+ years of experience in data science and/or statistics, using languages such as Python (e.g. pandas, SciPy). 2+ years of experience in SQL and relational databases (PostgreSQL preferred), and good understanding of relational concepts. Familiarity with automated data clean-up and end-to-end data analytics. Strong understanding of techniques in data science (machine learning algorithms, regression analysis, etc.). Strong data analysis skills Good communication skills - written, visual (presentations), and verbal. Quick learner, and a strong team player. Ability to deliver adequate results on deadline, and make compromises to enable scalability and productization of algorithms. Geo-spatial skills Knowledge of transportation data Familiarity with queuing models & theory",0.052577807526201815
